,result,place_lat,place_lng,courier_lng,courier_lat,distance_place_to_dropoff,courier_vehicle,job_status,time_local
40928,ignored,37.761468,-122.425769,,,4.111932887,bicycle,dropoff_complete,Friday 19:01:41
44431,rejected,37.761468,-122.425769,-122.409708,37.759197,0.339918648,bicycle,dropoff_complete,Monday 17:13:54
46776,accepted,37.761468,-122.425769,-122.465298,37.782918,3.931160449,van,dropoff_complete,Thursday 15:48:52
62308,rejected,37.761468,-122.425769,-122.421446,37.765354,4.415102724,motorcycle,dispatch_failed,Friday 11:07:40
1061,ignored,37.761421,-122.42401,-122.421599,37.765523,3.630786482,bicycle,dropoff_complete,Friday 14:57:31
2910,ignored,37.761421,-122.42401,-122.395299,37.77741,1.441874194,bicycle,dropoff_complete,Friday  9:34:02
41559,accepted,37.761421,-122.42401,-122.419656,37.764549,1.890550856,bicycle,dropoff_complete,Saturday 14:10:49
46294,ignored,37.761421,-122.42401,-122.432072,37.776001,1.612976019,car,dropoff_complete,Monday 15:12:18
57294,rejected,37.761421,-122.42401,-122.450106,37.765257,0.705108514,bicycle,dropoff_complete,Thursday  9:05:24
59680,ignored,37.761421,-122.42401,-122.420261,37.759515,2.890190208,bicycle,dropoff_complete,Friday 15:55:04
59864,rejected,37.761421,-122.42401,-122.420214,37.762166,1.410837475,bicycle,dropoff_complete,Sunday 10:21:55
68497,accepted,37.761421,-122.42401,-122.437692,37.774212,0.52075644,car,dropoff_complete,Saturday 13:42:15
68501,ignored,37.761421,-122.42401,-122.414996,37.765392,0.52075644,bicycle,dropoff_complete,Saturday 13:40:43
10721,ignored,37.761419,-122.424796,-122.40938,37.75522,0.833316748,car,dropoff_complete,Monday 16:35:59
18720,ignored,37.761419,-122.424796,-122.445116,37.770233,0.774139172,bicycle,dropoff_complete,Friday 10:51:26
20506,rejected,37.761419,-122.424796,-122.42194,37.744201,2.173369646,bicycle,dropoff_complete,Sunday 15:09:07
20508,accepted,37.761419,-122.424796,-122.435469,37.771619,2.173369646,bicycle,dropoff_complete,Sunday 15:08:22
20510,ignored,37.761419,-122.424796,-122.422124,37.770004,2.173369646,bicycle,dropoff_complete,Sunday 15:07:36
21121,rejected,37.761419,-122.424796,-122.421586,37.764862,2.173488328,truck,dropoff_complete,Thursday 11:51:46
40758,accepted,37.761419,-122.424796,-122.422302,37.768739,1.320552505,bicycle,dropoff_complete,Friday 19:57:12
50699,accepted,37.761419,-122.424796,-122.421401,37.759698,2.168789154,bicycle,dropoff_complete,Thursday 11:04:16
51937,accepted,37.761419,-122.424796,-122.412383,37.770722,1.800646044,bicycle,dropoff_complete,Thursday 20:25:27
55024,ignored,37.761419,-122.424796,-122.421071,37.755839,0.720923732,bicycle,dropoff_complete,Thursday 16:11:21
57662,ignored,37.761419,-122.424796,-122.407582,37.75586,2.467706293,bicycle,dropoff_complete,Saturday 12:33:30
57663,rejected,37.761419,-122.424796,-122.420885,37.775482,2.467706293,bicycle,dropoff_complete,Saturday 12:33:06
64938,ignored,37.76125,-122.425847,-122.430865,37.774241,0.351031757,bicycle,dropoff_complete,Sunday  8:29:58
782,accepted,37.761224,-122.419324,-122.421596,37.759554,0.280718312,bicycle,dropoff_complete,Friday 18:41:08
2719,accepted,37.761224,-122.419324,-122.413055,37.75253,2.789524406,bicycle,dropoff_complete,Sunday 21:28:38
15990,ignored,37.761224,-122.419324,-122.428622,37.768841,1.804035064,bicycle,dropoff_complete,Sunday 17:24:22
15994,rejected,37.761224,-122.419324,-122.417662,37.761872,1.804035064,bicycle,dropoff_complete,Sunday 17:22:44
38614,ignored,37.761224,-122.419324,-122.420259,37.762196,2.348221177,bicycle,dropoff_complete,Friday 18:24:15
57548,accepted,37.761224,-122.419324,-122.410392,37.762919,1.50580259,bicycle,dropoff_complete,Saturday 18:46:48
570,accepted,37.761029,-122.432868,-122.422141,37.757645,1.774248095,motorcycle,dropoff_complete,Monday 20:47:49
29502,ignored,37.761029,-122.432868,-122.421464,37.75849,2.749691743,bicycle,dropoff_complete,Saturday 18:00:25
29505,ignored,37.761029,-122.432868,-122.435405,37.767203,2.749691743,bicycle,dropoff_complete,Saturday 17:59:14
39444,ignored,37.761029,-122.432868,-122.419466,37.749265,3.611748111,motorcycle,dispatch_failed,Monday 18:29:23
42177,ignored,37.761029,-122.432868,-122.430958,37.765084,1.896172337,bicycle,dropoff_complete,Saturday 18:06:06
62743,accepted,37.761029,-122.432868,-122.420969,37.756392,1.10376688,bicycle,dropoff_complete,Thursday 20:10:14
1612,accepted,37.760982,-122.421509,-122.421116,37.755578,2.23766371,bicycle,dropoff_complete,Wednesday 19:22:58
1669,accepted,37.760982,-122.421509,-122.419992,37.758545,1.605659514,bicycle,dropoff_complete,Friday 14:25:21
1744,ignored,37.760982,-122.421509,-122.429201,37.772361,2.056786253,bicycle,dropoff_complete,Friday 19:15:32
17579,accepted,37.760982,-122.421509,-122.422246,37.766552,1.599340369,bicycle,dropoff_complete,Sunday 19:45:52
28864,accepted,37.760982,-122.421509,-122.42906,37.768667,1.044744001,bicycle,dropoff_complete,Wednesday 20:58:59
28870,rejected,37.760982,-122.421509,-122.420277,37.762066,1.044744001,bicycle,dropoff_complete,Wednesday 20:56:41
29735,accepted,37.760982,-122.421509,-122.424396,37.761529,2.276229352,bicycle,dropoff_complete,Sunday 17:29:34
29736,rejected,37.760982,-122.421509,-122.430642,37.764492,2.276229352,bicycle,dropoff_complete,Sunday 17:29:10
30193,ignored,37.760982,-122.421509,-122.427171,37.749164,2.056786253,bicycle,dispatch_failed,Friday 20:05:59
30537,rejected,37.760982,-122.421509,-122.430891,37.774206,1.496733053,bicycle,dropoff_complete,Saturday 18:46:27
35171,ignored,37.760982,-122.421509,-122.421127,37.756899,1.782147884,bicycle,dropoff_complete,Friday 17:14:00
35173,rejected,37.760982,-122.421509,-122.426539,37.760732,1.782147884,bicycle,dropoff_complete,Friday 17:13:13
35407,rejected,37.760982,-122.421509,-122.421501,37.759153,1.415144596,bicycle,dropoff_complete,Wednesday 18:40:06
35408,accepted,37.760982,-122.421509,-122.422905,37.762116,1.415144596,truck,dropoff_complete,Wednesday 18:39:43
36070,accepted,37.760982,-122.421509,-122.417447,37.763826,1.317561867,car,dropoff_complete,Monday 19:41:37
37833,accepted,37.760982,-122.421509,-122.433431,37.763894,1.025325713,car,dropoff_complete,Sunday 19:51:02
39110,ignored,37.760982,-122.421509,-122.420856,37.791454,2.820034045,bicycle,dispatch_failed,Saturday 12:48:41
45097,accepted,37.760982,-122.421509,-122.422904,37.75655,2.228709003,bicycle,dropoff_complete,Monday 18:38:31
45099,rejected,37.760982,-122.421509,-122.421332,37.758291,2.228709003,bicycle,dropoff_complete,Monday 18:37:42
47631,ignored,37.760982,-122.421509,-122.427582,37.753425,2.056786253,bicycle,dropoff_complete,Friday 20:08:46
48494,ignored,37.760982,-122.421509,-122.421628,37.761915,0.424258235,bicycle,dropoff_complete,Sunday 18:10:22
51150,ignored,37.760982,-122.421509,-122.429243,37.775009,1.044744001,bicycle,dropoff_complete,Saturday 20:26:45
52080,ignored,37.760982,-122.421509,-122.427967,37.756987,2.228678051,bicycle,dropoff_complete,Sunday 18:22:02
57707,ignored,37.760982,-122.421509,-122.434724,37.763151,1.599340369,car,dispatch_failed,Sunday 19:17:24
57711,ignored,37.760982,-122.421509,-122.429443,37.772349,1.599340369,bicycle,dispatch_failed,Sunday 19:15:52
60619,rejected,37.760982,-122.421509,-122.420289,37.762156,0.737365257,bicycle,dropoff_complete,Saturday 19:09:29
64551,rejected,37.760982,-122.421509,-122.417784,37.753371,0.85333911,bicycle,dropoff_complete,Thursday 21:20:06
65215,rejected,37.760982,-122.421509,-122.432724,37.760237,2.099154646,bicycle,dropoff_complete,Monday 20:08:17
65217,ignored,37.760982,-122.421509,-122.425089,37.760932,2.099154646,bicycle,dropoff_complete,Monday 20:07:32
67347,ignored,37.760982,-122.421509,-122.420309,37.745279,2.041646929,bicycle,dropoff_complete,Saturday 18:44:12
67953,rejected,37.760982,-122.421509,-122.421278,37.757714,1.197995124,bicycle,dropoff_complete,Sunday 19:29:33
68480,ignored,37.760982,-122.421509,-122.42432,37.761453,1.035536183,bicycle,dropoff_complete,Friday 19:38:02
24444,accepted,37.760944,-122.435112,-122.426985,37.771312,3.586276201,car,dropoff_complete,Friday 20:18:36
59180,ignored,37.760944,-122.435112,-122.430942,37.774233,0.225958069,bicycle,dropoff_complete,Saturday 20:01:14
8984,ignored,37.760859,-122.421534,-122.430747,37.773033,4.160764516,bicycle,dropoff_complete,Wednesday  9:51:33
9859,ignored,37.760859,-122.421534,-122.430991,37.774303,3.52191625,bicycle,dropoff_complete,Wednesday  8:16:51
10903,ignored,37.76079,-122.436597,-122.43415,37.751855,0.486230441,car,dropoff_complete,Sunday 17:19:21
1421,ignored,37.760768,-122.421543,-122.433147,37.765446,1.314537517,bicycle,dispatch_failed,Wednesday 19:51:18
1422,rejected,37.760768,-122.421543,,,1.314537517,bicycle,dispatch_failed,Wednesday 19:50:55
1423,rejected,37.760768,-122.421543,-122.421575,37.760198,1.314537517,bicycle,dispatch_failed,Wednesday 19:50:31
1425,rejected,37.760768,-122.421543,-122.433268,37.764459,1.314537517,bicycle,dispatch_failed,Wednesday 19:49:45
1885,ignored,37.760768,-122.421543,-122.41853,37.775711,1.314537517,bicycle,dropoff_complete,Tuesday 20:04:13
2746,ignored,37.760768,-122.421543,-122.430778,37.764336,0.67037532,truck,dispatch_failed,Saturday 12:03:39
2748,rejected,37.760768,-122.421543,-122.430571,37.764161,0.67037532,bicycle,dispatch_failed,Saturday 12:02:53
17760,rejected,37.760768,-122.421543,-122.425567,37.761458,3.062773685,bicycle,dropoff_complete,Sunday 17:39:16
49221,rejected,37.760768,-122.421543,-122.423706,37.761114,0.948611849,truck,dropoff_complete,Thursday 18:31:17
54821,rejected,37.760768,-122.421543,-122.429681,37.769544,1.314537517,bicycle,dispatch_failed,Sunday 19:02:50
34921,accepted,37.760658,-122.438683,-122.419442,37.749306,0.77803234,motorcycle,dropoff_complete,Sunday 19:32:05
46631,accepted,37.760658,-122.438683,-122.447976,37.770193,1.831402433,bicycle,dropoff_complete,Sunday 12:13:51
64948,accepted,37.7606374,-122.5043567,-122.48166,37.762892,3.506678723,car,dropoff_complete,Sunday 18:40:33
70276,rejected,37.760506,-122.388251,-122.414213,37.7526,1.276933587,car,dropoff_complete,Tuesday 13:29:21
17764,accepted,37.76047364,-122.4197464,-122.422794,37.758538,1.562839889,bicycle,dropoff_complete,Friday 18:46:06
2608,rejected,37.760452,-122.419413,-122.430446,37.771826,1.887232499,bicycle,dropoff_complete,Saturday 13:09:31
4513,ignored,37.760452,-122.419413,-122.427221,37.765609,1.074041731,bicycle,dispatch_failed,Friday 23:57:42
9485,ignored,37.760452,-122.419413,-122.406083,37.785682,1.797908274,bicycle,dispatch_failed,Monday 12:41:05
9486,rejected,37.760452,-122.419413,-122.427981,37.751654,1.797908274,bicycle,dispatch_failed,Monday 12:40:42
25808,rejected,37.760452,-122.419413,-122.404877,37.771318,1.872486631,bicycle,dispatch_failed,Saturday 17:41:25
25937,ignored,37.760452,-122.419413,-122.420434,37.752228,1.412723714,bicycle,dispatch_failed,Sunday 18:29:38
27054,rejected,37.760452,-122.419413,-122.420494,37.765008,0.899151898,bicycle,dropoff_complete,Friday 18:31:52
28024,ignored,37.760452,-122.419413,-122.399805,37.775619,1.872486631,bicycle,dispatch_failed,Sunday 13:22:37
29560,rejected,37.760452,-122.419413,-122.433494,37.78797,1.797908274,car,dropoff_complete,Monday 12:47:01
29561,ignored,37.760452,-122.419413,-122.435893,37.773939,1.797908274,bicycle,dropoff_complete,Monday 12:46:38
35177,ignored,37.760452,-122.419413,-122.421158,37.756825,1.872486631,bicycle,dropoff_complete,Sunday 13:26:13
62228,ignored,37.760452,-122.419413,-122.428426,37.768763,3.005208582,bicycle,dropoff_complete,Saturday 16:18:46
69176,rejected,37.760452,-122.419413,-122.444138,37.773249,1.70694979,bicycle,dropoff_complete,Wednesday 17:40:24
69182,ignored,37.760452,-122.419413,-122.411453,37.766904,1.70694979,bicycle,dropoff_complete,Wednesday 17:38:05
29864,rejected,37.760161,-122.414028,-122.396396,37.766476,1.576948736,bicycle,dropoff_complete,Sunday 16:26:38
1230,accepted,37.760118,-122.420709,-122.407748,37.755993,1.552003801,bicycle,dropoff_complete,Wednesday 13:41:03
20889,accepted,37.760118,-122.420709,-122.417494,37.753842,2.880409303,car,dropoff_complete,Saturday 20:38:08
20890,ignored,37.760118,-122.420709,-122.421934,37.765115,2.880409303,bicycle,dropoff_complete,Saturday 20:37:44
37427,accepted,37.759931,-122.419043,-122.417738,37.786361,0.670329961,car,dropoff_complete,Thursday 23:54:06
37429,ignored,37.759931,-122.419043,-122.397539,37.779129,0.670329961,car,dropoff_complete,Thursday 23:53:08
15768,accepted,37.759911,-122.421299,-122.427317,37.768512,0.970944151,bicycle,dropoff_complete,Sunday 19:19:13
540,ignored,37.759892,-122.421513,-122.421622,37.776999,0.605412168,bicycle,dropoff_complete,Sunday 12:54:40
5667,accepted,37.759892,-122.421513,-122.421093,37.75718,0.285393793,bicycle,dropoff_complete,Friday 11:41:07
68145,ignored,37.759878,-122.421429,-122.420638,37.775621,3.71985674,bicycle,dropoff_complete,Friday 22:01:11
5975,accepted,37.759808,-122.419144,-122.423169,37.753627,1.572862706,car,dropoff_complete,Sunday 18:21:41
56247,ignored,37.759808,-122.419144,-122.420197,37.762585,1.711430315,bicycle,dropoff_complete,Monday 18:49:16
22630,accepted,37.75978,-122.421345,-122.417173,37.757145,0.742913191,bicycle,dropoff_complete,Friday 20:10:18
34024,ignored,37.75978,-122.421345,-122.421501,37.759337,2.22091259,bicycle,dropoff_complete,Friday 19:31:30
51948,ignored,37.75978,-122.421345,-122.421285,37.752505,4.793980749,bicycle,dropoff_complete,Monday 19:14:29
51950,ignored,37.75978,-122.421345,-122.42142,37.760118,4.793980749,bicycle,dropoff_complete,Monday 19:13:43
53358,accepted,37.75978,-122.421345,-122.426007,37.759866,0.627029082,truck,dropoff_complete,Monday 19:04:38
14353,accepted,37.759631,-122.410067,-122.417916,37.777308,0.941724196,bicycle,dropoff_complete,Monday 13:14:01
14357,rejected,37.759631,-122.410067,-122.42165,37.761636,0.941724196,car,dropoff_complete,Monday 13:12:33
69313,rejected,37.759631,-122.410067,-122.420963,37.761884,3.29648145,bicycle,dropoff_complete,Monday 18:51:13
69314,accepted,37.759631,-122.410067,-122.412506,37.759105,3.29648145,bicycle,dropoff_complete,Monday 18:50:49
43363,rejected,37.759395,-122.434845,-122.41641,37.752079,0.669439883,bicycle,dropoff_complete,Friday 19:57:29
41838,accepted,37.759392,-122.421577,-122.409709,37.757585,3.488151005,car,dropoff_complete,Monday 18:21:29
60299,rejected,37.759392,-122.421577,-122.420289,37.762156,1.105708936,bicycle,dropoff_complete,Saturday 19:04:13
21481,rejected,37.758907,-122.41674,-122.41863,37.763591,1.957378434,car,dispatch_failed,Monday 11:13:25
40890,ignored,37.758907,-122.41674,-122.408628,37.785531,1.957378434,bicycle,dropoff_complete,Monday 11:16:56
1749,accepted,37.758894,-122.412746,-122.418892,37.756759,1.720997978,bicycle,dropoff_complete,Wednesday 13:56:34
1750,ignored,37.758894,-122.412746,-122.407273,37.760771,1.720997978,bicycle,dropoff_complete,Wednesday 13:56:11
26661,accepted,37.758894,-122.412746,-122.407791,37.755993,1.720997978,bicycle,dropoff_complete,Wednesday 12:13:42
50675,ignored,37.758894,-122.412746,-122.432935,37.751501,2.004998623,bicycle,dropoff_complete,Saturday 19:47:54
59211,ignored,37.758894,-122.412746,-122.411308,37.763019,0.408354534,bicycle,dropoff_complete,Wednesday 12:59:21
59214,rejected,37.758894,-122.412746,-122.419605,37.753846,0.408354534,truck,dropoff_complete,Wednesday 12:58:15
24852,rejected,37.75884,-122.416813,-122.419472,37.749247,2.158178327,motorcycle,dropoff_complete,Monday 18:21:35
37814,ignored,37.75884,-122.416813,-122.421633,37.762291,2.158178327,bicycle,dropoff_complete,Thursday 18:01:25
37817,ignored,37.75884,-122.416813,-122.418904,37.758651,2.158178327,bicycle,dropoff_complete,Thursday 18:00:13
17490,accepted,37.757439,-122.413375,-122.421856,37.765397,2.215514046,car,dropoff_complete,Tuesday 13:21:13
70534,ignored,37.757201,-122.421101,-122.421599,37.764649,2.713702544,bicycle,dropoff_complete,Saturday 17:32:38
25039,accepted,37.7572,-122.416737,-122.411502,37.758085,0.533928744,car,dropoff_complete,Wednesday 20:57:08
46806,rejected,37.7572,-122.416737,-122.432913,37.764255,1.663521234,car,dropoff_complete,Monday 19:45:22
64544,rejected,37.7572,-122.416737,-122.421252,37.757506,1.673291417,bicycle,dropoff_complete,Sunday 18:19:23
52,rejected,37.756992,-122.421117,-122.421204,37.757402,2.732372479,bicycle,dropoff_complete,Sunday 19:58:45
1473,ignored,37.756992,-122.421117,-122.42042,37.758496,1.923281806,bicycle,dropoff_complete,Saturday 17:38:10
22579,rejected,37.756992,-122.421117,-122.444369,37.771318,2.318927628,bicycle,dropoff_complete,Sunday 19:44:30
33496,ignored,37.756992,-122.421117,-122.421003,37.751975,2.318927628,bicycle,dispatch_failed,Sunday 19:42:03
33518,ignored,37.756992,-122.421117,-122.420484,37.762068,3.977853108,bicycle,dropoff_complete,Friday 19:13:49
41351,ignored,37.756992,-122.421117,-122.422546,37.760033,0.577348738,bicycle,dropoff_complete,Wednesday 20:22:53
63726,ignored,37.756992,-122.421117,-122.420831,37.775574,0.537124378,bicycle,dropoff_complete,Tuesday 21:10:09
65670,accepted,37.756992,-122.421117,-122.421482,37.760675,0.514668597,bicycle,dropoff_complete,Monday 20:35:28
24523,rejected,37.756946,-122.42103,-122.41866,37.763543,0.180700028,car,dropoff_complete,Sunday 11:35:45
4581,ignored,37.7568582,-122.4207547,-122.420917,37.754729,2.825828869,car,dropoff_complete,Tuesday 13:55:24
5722,accepted,37.756805,-122.418809,-122.408642,37.800505,3.155440484,car,dropoff_complete,Saturday 22:22:24
5727,ignored,37.756805,-122.418809,-122.410984,37.752922,3.155440484,car,dropoff_complete,Saturday 22:20:28
41733,accepted,37.756805,-122.418809,-122.41846,37.753848,1.81813354,car,dropoff_complete,Monday 18:32:15
19834,rejected,37.75674,-122.421107,-122.417589,37.766413,2.346418807,motorcycle,dropoff_complete,Sunday 18:00:46
20499,rejected,37.75674,-122.421107,-122.43117,37.767506,3.764233673,bicycle,dispatch_failed,Sunday 19:55:10
26788,rejected,37.75674,-122.421107,-122.415219,37.76532,1.30386659,bicycle,dropoff_complete,Thursday 11:36:04
38306,accepted,37.75674,-122.421107,-122.421995,37.766202,3.764233673,car,dropoff_complete,Sunday 19:58:12
43066,ignored,37.75674,-122.421107,-122.410105,37.759714,5.245380194,bicycle,dispatch_failed,Tuesday 19:08:11
43067,ignored,37.75674,-122.421107,-122.421918,37.765235,5.245380194,car,dispatch_failed,Tuesday 19:07:47
9621,ignored,37.756342,-122.421069,-122.438744,37.760777,1.268769317,car,dropoff_complete,Monday 19:07:31
9622,rejected,37.756342,-122.421069,-122.418594,37.765171,1.268769317,bicycle,dropoff_complete,Monday 19:07:07
22435,ignored,37.756342,-122.421069,-122.421367,37.752529,4.025280103,bicycle,dropoff_complete,Saturday 19:54:57
25732,ignored,37.756342,-122.421069,,,5.364450769,bicycle,dropoff_complete,Saturday 20:58:49
34738,ignored,37.756342,-122.421069,-122.422261,37.765814,1.419173226,car,dropoff_complete,Friday 18:01:53
